نوع العقار,الغرض,المدينة,الحي,الواجهة,المساحة,سعر المتر,السعر الإجمالي
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية غربية,212,1250,265000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,900,1250,1125000
أرض,سكني, الرياض , حي المهدية ,شرقية,450,2555,1149750
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,1200,1667,2000400
أرض,سكني, الرياض , حي خشم العان ,شرقية,416,1667,693472
أرض,سكني, حريملاء, الرياض ,جنوبية,393,1667,655131
أرض,سكني, الرياض , حي حطين ,ثلاث شوارع,2000,8500,17000000
أرض,سكني, الرياض , حي الرمال ,ثلاث شوارع,2246,4000,8984000
أرض,سكني, الرياض , حي منفوحة ,جنوبية,8058,1200,9669600
أرض,سكني, الرياض , حي الخير ,جنوبية غربية,705,1200,846000
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية,900,1222,1099800
أرض,سكني, الرياض , حي الملقا ,جنوبية,1292,6695,8649940
أرض,سكني, الرياض , حي السلام ,شمالية,350,3700,1295000
أرض,سكني, الدرعية, العيينة ,شمالية,937,2350,2201950
أرض,سكني, الرياض , حي الندى ,شرقية,499,6300,3143700
أرض,سكني, الرياض , حي النرجس ,غربية,810,4200,3402000
أرض,سكني, الرياض , حي عريض ,شمالية شرقية,450,822,369900
أرض,سكني, الرياض , حي المهدية ,غربية,375,822,308250
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية شرقية,240,822,197280
أرض,تجاري, الرياض , حي ظهرة لبن ,شمالية غربية,900,2050,1845000
أرض,تجاري, الرياض , حي الشفا ,غربية,675,1500,1012500
أرض,تجاري, الرياض , حي المهدية ,غربية,675,1500,1012500
أرض,تجاري, حريملاء, الرياض ,شمالية,750,1266,949500
أرض,تجاري, الرياض , حي عريض ,غربية,216,810,174960
أرض,تجاري, الرياض , حي المهدية ,شمالية,299,3350,1001650
أرض,تجاري, الرياض , حي بنبان ,شرقية,800,1625,1300000
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية,3000,1700,5100000
أرض,تجاري وسكني, الرياض , حي العارض ,شمالية,630,4500,2835000
أرض,تجاري وسكني, الرياض , حي الخير ,شرقية,938,2000,1876000
أرض,تجاري وسكني, الرياض , حي النرجس ,شمالية,450,5400,2430000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,900,1222,1099800
أرض,تجاري وسكني, الرياض , حي النرجس ,شرقية,360,4500,1620000
أرض,تجاري وسكني, الرياض , حي النرجس ,شرقية,1,1400,1400
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية غربية,1200,1400,1680000
أرض,سكني, الدرعية, العيينة ,شمالية,750,2600,1950000
أرض,سكني, حريملاء, الرياض ,جنوبية,483,1138,549654
أرض,سكني, حريملاء, الرياض ,شمالية,375,1280,480000
أرض,سكني, الرياض , حي بنبان ,شمالية,800,2712,2169600
أرض,سكني, الرياض , حي بدر ,شرقية,420,1050,441000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,918,1050,963900
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,414,724,299736
أرض,سكني, الرياض , حي الروضة ,جنوبية,900,5778,5200200
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,450,890,400500
أرض,سكني, الرياض , حي نمار ,غربية,341,890,303490
أرض,سكني, الرياض , حي الحزم ,شمالية,600,890,534000
أرض,سكني, الرياض , حي المهدية ,شمالية,450,2225,1001250
أرض,سكني, الدرعية, العيينة ,شمالية شرقية,500,2225,1112500
أرض,سكني, الرياض , حي الحزم ,غربية,525,2225,1168125
أرض,سكني, الرياض , حي الحائر ,غربية,5769,2225,12836025
أرض,سكني, الدرعية, العيينة ,شمالية,750,3200,2400000
أرض,سكني, حريملاء, الرياض ,شرقية,375,1666,624750
أرض,سكني, الرياض , حي المهدية ,شمالية,536,2600,1393600
أرض,سكني, الرياض , حي المروة ,شمالية شرقية,1000,2600,2600000
أرض,سكني, حريملاء, الرياض ,شمالية,750,1306,979500
أرض,سكني, الرياض , حي النرجس ,شمالية,1110,1306,1449660
أرض,سكني, الرياض , حي قرطبة ,شرقية,1250,6500,8125000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,337,1100,370700
أرض,سكني, الرياض , حي النرجس ,شمالية,370,4500,1665000
أرض,سكني, الرياض , حي النرجس ,شمالية,370,4500,1665000
أرض,سكني, الرياض , حي النسيم الغربي ,جنوبية غربية,225,2223,500175
أرض,سكني, الرياض , حي المهدية ,شمالية,300,3335,1000500
أرض,سكني, حريملاء, ملهم ,جنوبية,375,3335,1250625
أرض,سكني, الرياض , حي العارض ,جنوبية,916,3335,3054860
أرض,سكني, الرياض , حي العارض ,جنوبية,300,3335,1000500
أرض,سكني, الرياض , ضاحية نمار ,شرقية,225,3335,750375
أرض,سكني, الرياض , ضاحية نمار ,شمالية,360,5900,2124000
أرض,سكني, الرياض , حي العارض ,شمالية,336,4500,1512000
أرض,سكني, الرياض , حي البيان ,جنوبية,273,2570,701610
أرض,سكني, الرياض , حي العارض ,جنوبية,336,4500,1512000
أرض,سكني, الرياض , حي البيان ,جنوبية,273,2500,682500
أرض,سكني, الرياض , حي النظيم ,جنوبية,833,1570,1307810
أرض,سكني, الرياض , حي طيبة ,شرقية,295,1300,383500
أرض,سكني, الرياض , حي ظهرة لبن ,شرقية,360,2800,1008000
أرض,سكني, الرياض , حي المهدية ,شمالية,299,3330,995670
أرض,سكني, الرياض , حي طيبة ,شرقية,8664,1100,9530400
أرض,سكني, الرياض , حي ظهرة لبن ,شرقية,8664,1100,9530400
أرض,سكني, الرياض , حي الروضة ,شمالية غربية,750,4200,3150000
أرض,سكني, الرياض , حي الروضة ,غربية,900,444,399600
أرض,سكني, الرياض , حي المهدية ,شمالية,456,2446,1115376
أرض,سكني, الدرعية, العيينة ,شمالية شرقية,500,2446,1223000
أرض,سكني, الرياض , حي الخليج ,شمالية شرقية,648,2446,1585008
أرض,سكني, الرياض , حي العارض ,شمالية,300,4100,1230000
أرض,سكني, الرياض , حي الخليج ,شمالية شرقية,648,4100,2656800
أرض,سكني, حريملاء, الرياض ,جنوبية شرقية,828,4100,3394800
أرض,سكني, حريملاء, الرياض ,شمالية,500,1700,850000
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية,606,1700,1030200
أرض,سكني, الرياض , حي العوالي ,جنوبية,660,1700,1122000
أرض,سكني, الرياض , حي النرجس ,جنوبية,360,5000,1800000
أرض,سكني, حريملاء, الرياض ,جنوبية,360,5000,1800000
أرض,سكني, حريملاء, الرياض ,جنوبية,736,1358,999488
أرض,سكني, الرياض , حي النرجس ,شرقية,375,1358,509250
أرض,سكني, حريملاء, الرياض ,شمالية,705,1358,957390
أرض,سكني, الرياض , حي النرجس ,ثلاث شوارع,4510,6500,29315000
أرض,سكني, الرياض , حي النرجس ,شمالية,2800,6500,18200000
أرض,سكني, الرياض , حي الخير ,شرقية,800,2750,2200000
أرض,سكني, الرياض , حي الخير ,جنوبية,800,1812,1449600
أرض,سكني, الرياض , حي الخليج ,شمالية شرقية,648,3500,2268000
أرض,سكني, الرياض , حي المهدية ,شمالية,405,3500,1417500
أرض,سكني, حريملاء, الرياض ,شرقية,750,1500,1125000
أرض,سكني, حريملاء, الرياض ,شمالية,1627,1500,2440500
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,1627,1500,2440500
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,752,1500,1128000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,1627,1500,2440500
أرض,سكني, الرياض , حي الخير ,شرقية,750,1450,1087500
أرض,سكني, الرياض , حي عريض ,جنوبية,405,1000,405000
أرض,سكني, الرياض , حي المهدية ,جنوبية,450,1822,819900
أرض,سكني, الرياض , ,شمالية,343,2871,984753
أرض,سكني, الرياض , حي الصحافة ,شمالية,343,2871,984753
أرض,سكني, الرياض , حي اشبيلية ,جنوبية شرقية,4733,4500,21298500
أرض,سكني, الرياض , حي المهدية ,شمالية,456,4500,2052000
أرض,سكني, الرياض , حي المهدية ,شرقية,375,2000,750000
أرض,سكني, الرياض , حي الفلاح ,غربية,800,6500,5200000
أرض,سكني, الرياض , حي المحمدية ,جنوبية,360,7900,2844000
أرض,سكني, حريملاء, الرياض ,شمالية,375,1306,489750
أرض,تجاري وسكني, الرياض , حي العزيزية ,غربية,720,2153,1550160
أرض,تجاري وسكني, الرياض , حي الدفاع ,جنوبية شرقية,1225,2000,2450000
أرض,تجاري وسكني, الرياض , حي بدر ,جنوبية غربية,874,2000,1748000
أرض,تجاري وسكني, الرياض , حي بدر ,جنوبية غربية,874,2000,1748000
أرض,تجاري وسكني, الرياض , حي النرجس ,جنوبية,375,2000,750000
أرض,تجاري وسكني, الرياض , حي الجنادرية ,جنوبية,375,2000,750000
أرض,تجاري وسكني, الرياض , حي الجنادرية ,شمالية,299,2000,598000
أرض,تجاري وسكني, الرياض , حي النسيم الشرقي ,شرقية,440,2954,1299760
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شرقية,440,2954,1299760
أرض,تجاري وسكني, الرياض , ضاحية نمار ,شمالية شرقية,375,1200,450000
أرض,تجاري وسكني, الرياض , حي اليرموك ,جنوبية,1089,1200,1306800
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,غربية,750,507,380250
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية,750,1333,999750
أرض,تجاري وسكني, حريملاء, الرياض ,شرقية,216,1333,287928
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية شرقية,425,7500,3187500
أرض,تجاري وسكني, الرياض , حي الزهراء ,شمالية,400,7500,3000000
أرض,تجاري وسكني, الرياض , حي المهدية ,جنوبية,450,2990,1345500
أرض,تجاري وسكني, حريملاء, ملهم ,شمالية شرقية,945,945000,893025000
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,375,945000,354375000
أرض,تجاري وسكني, الرياض , حي القيروان ,غربية,900,945000,850500000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,جنوبية غربية,273,2700,737100
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية,375,1280,480000
أرض,تجاري وسكني, الرياض , حي الملقا ,جنوبية غربية,570,7500,4275000
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,375,7500,2812500
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية غربية,368,7500,2760000
أرض,تجاري وسكني, الرياض , حي الشرق ,جنوبية,756,310,234360
أرض,تجاري وسكني, الرياض , حي النرجس ,شرقية,318,4875,1550250
أرض,تجاري وسكني, الرياض , حي عكاظ ,شمالية,794,4875,3870750
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,غربية,450,4875,2193750
أرض,تجاري وسكني, الرياض , حي المصيف ,غربية,675,4300,2902500
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,750,4300,3225000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,جنوبية,864,4300,3715200
