,yearnumber,quarternumber,quarternamear,quarterid,region_ar,city_ar,district_ar,typecategoryar,deed_counts,RealEstatePrice_SUM,Meter_Price_W_Avg_IQR
28705,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,المرقب,قطعة أرض-سكنى,9,2858927.89,3275.208491
28706,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,المرقب,قطعة أرض-سكنى,1,750000.0,
28707,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,المرقب,قطعة أرض-سكنى,5,1133140.0,
28765,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,البديعة,قطعة أرض-سكنى,5,2500000.0,
28766,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,البديعة,قطعة أرض-سكنى,12,8033336.0,1472.932715
28767,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,البديعة,قطعة أرض-سكنى,9,3759985.0,909.839867
28768,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,البديعة,قطعة أرض-سكنى,11,4466514.2,755.134042
28769,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,البديعة,قطعة أرض-سكنى,8,3259371.88,606.712985
28770,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,85000.0,
28779,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,230000.0,
28780,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,2,83000.0,
28781,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,2,56000.0,
28782,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الربيع,قطعة أرض-سكنى,20,23442816.02,3251.962031
28783,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الربيع,قطعة أرض-سكنى,33,43475542.19,3140.431924
28784,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,الربيع,قطعة أرض-سكنى,27,35109271.46,2531.348224
28785,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الربيع,قطعة أرض-سكنى,30,42875472.3,2493.707437
28786,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,الرفيعة,قطعة أرض-سكنى,12,8223556.74,1958.821611
28797,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,18,40549570.62,5107.153767
28798,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,17,31118643.58,4400.037056
28799,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,44,71607592.2,4167.447442
28800,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,43,69934276.39,3133.61043
28801,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,39,20045000.0,562.346317
28802,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,2,320000.0,
28803,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,3,330000.0,
28804,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,الراية,قطعة أرض-سكنى,2,115000.0,
28805,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,37,90994145.56,3155.325719
28806,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,30,40682170.88,2553.974474
28807,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,9,14708478.0,4121.026194
28808,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,العقيق,قطعة أرض-سكنى,56,72075703.54,2516.521253
28906,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,النسيم الشرقي,قطعة أرض-سكنى,21,16599806.64,1645.160906
28907,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,النسيم الشرقي,قطعة أرض-سكنى,28,16275381.07,1414.503252
28908,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,جرير,قطعة أرض-سكنى,6,2909634.0,1526.794055
28909,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,جرير,قطعة أرض-سكنى,9,8572836.23,1321.28665
28910,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,جرير,قطعة أرض-سكنى,7,2425000.0,1529.605263
28911,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,النسيم الشرقي,قطعة أرض-سكنى,16,24590547.58,1666.198981
28912,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,358608.0,
28913,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,,قطعة أرض-سكنى,5,5225728.0,
28916,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,1600000.0,
28917,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,,قطعة أرض-سكنى,6,17023422.0,5854.152145
28918,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,,قطعة أرض-سكنى,8,21934750.0,3889.392245
28953,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,الملك فيصل,قطعة أرض-سكنى,19,13532228.88,1514.478323
28954,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,الملك فيصل,قطعة أرض-سكنى,15,7971642.29,1184.299676
28994,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,2,2640000.0,
28995,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,3,3250000.0,
28996,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,4,22290000.0,
28997,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,الهدا,قطعة أرض-سكنى,10,35710852.0,5300.0
29072,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,6,15278023.61,1219.941881
29073,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,9,5210000.0,1091.127652
29074,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,13,10907000.0,1076.263107
29075,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,الفيصلية,قطعة أرض-سكنى,9,4600000.0,609.161793
29076,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,1000000.0,
29077,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الهدا,قطعة أرض-سكنى,8,32034215.0,2500.0
29078,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الهدا,قطعة أرض-سكنى,1,2500000.0,
29079,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الهدا,قطعة أرض-سكنى,9,13610756.0,3202.697339
29092,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,عكاظ,قطعة أرض-سكنى,56,44124649.96,1249.064839
29093,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,عكاظ,قطعة أرض-سكنى,308,138373927.04,748.180243
29094,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,عكاظ,قطعة أرض-سكنى,91,83514331.7,1450.196432
29095,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,عكاظ,قطعة أرض-سكنى,441,537968959.31,1095.647211
29142,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الخير,قطعة أرض-سكنى,708,520306273.0,1270.175703
29143,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الخير,قطعة أرض-سكنى,533,351523788.13,1158.373128
29144,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الخير,قطعة أرض-سكنى,2219,1983156962.99,1244.686858
29145,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,عكاظ,قطعة أرض-سكنى,46,26399137.86,936.902645
29146,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,ظهرة البديعة,قطعة أرض-سكنى,22,14160033.25,1039.74523
29147,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,ظهرة البديعة,قطعة أرض-سكنى,38,19307416.23,928.459884
29205,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,الفاخرية,قطعة أرض-سكنى,2,5007142.86,
29282,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,العود,قطعة أرض-سكنى,8,1501080.4,886.86345
29283,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,العود,قطعة أرض-سكنى,5,1585715.0,
29284,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,العود,قطعة أرض-سكنى,7,475000.0,735.582581
29285,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,العود,قطعة أرض-سكنى,7,808000.0,987.249319
29351,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,17,4376726.0,1405.940248
29352,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,13,2970000.0,1817.577735
29353,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,6,1240000.0,1264.222503
29354,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,منفوحة الجديدة,قطعة أرض-سكنى,5,1055000.0,
29355,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-سكنى,4,3532823.0,
29434,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,الخالدية,قطعة أرض-سكنى,5,1830000.0,
29435,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,الخزامى,قطعة أرض-سكنى,7,16132833.01,1070.249929
29474,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,المعيزيلة,قطعة أرض-سكنى,5,5943390.0,
29475,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,المعيزيلة,قطعة أرض-سكنى,16,20387396.43,2188.381842
29476,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,18,35516322.0,3947.836127
29477,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,6,5993844.26,2839.45
29478,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,6,8706115.5,3445.148976
29479,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,6,12037041.0,3215.139528
29572,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,الشهداء,قطعة أرض-سكنى,8,17693500.0,3937.549251
29573,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,الشهداء,قطعة أرض-سكنى,2,1026000.0,
29574,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,الشهداء,قطعة أرض-سكنى,19,21500750.0,2837.066014
29575,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,الشهداء,قطعة أرض-سكنى,6,5923182.66,2646.28455
29576,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,الشهداء,قطعة أرض-سكنى,5,12750000.0,
29577,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,,قطعة أرض-سكنى,3,300000.0,
29578,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,10,6135027.0,1280.327868
29579,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,9,5015692.31,1135.487868
29580,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,المرسلات,قطعة أرض-سكنى,10,13482500.0,2151.444247
29581,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,المرسلات,قطعة أرض-سكنى,14,15000650.0,2198.320318
29639,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,المرسلات,قطعة أرض-سكنى,12,24020922.3,3411.777217
29737,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,الشميسي,قطعة أرض-سكنى,13,2645344.0,1318.444142
29738,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,الشميسي,قطعة أرض-سكنى,6,2838000.0,1084.823681
29739,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,5,4170500.0,
29740,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,1,850000.0,
29741,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,17,21563546.0,2592.125984
29742,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,27,30055380.0,2458.615587
29743,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,2,2382800.0,
29744,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الفاروق,قطعة أرض-سكنى,175,156261309.84,1945.0
